Customer.ID,Gender,Age,Married,Number.of.Dependents,City,Zip.Code,Latitude,Longitude,Number.of.Referrals,Tenure.in.Months,Offer,Phone.Service,Avg.Monthly.Long.Distance.Charges,Multiple.Lines,Internet.Service,Internet.Type,Avg.Monthly.GB.Download,Online.Security,Online.Backup,Device.Protection.Plan,Premium.Tech.Support,Streaming.TV,Streaming.Movies,Streaming.Music,Unlimited.Data,Contract,Paperless.Billing,Payment.Method,Monthly.Charge,Total.Charges,Total.Refunds,Total.Extra.Data.Charges,Total.Long.Distance.Charges,Total.Revenue,Customer.Status,Churn.Category,Churn.Reason
4183-WCSEP,1,46,0,0,Weaverville,96093,40.759401,-122.939337,0,31,0,1,34.38,1,1,2,20,1,2,1,2,1,1,1,1,0,1,0,78.45,2435.15,0,40,1065.78,3540.93,0,5,12
4184-TJFAN,0,68,1,0,Berkeley,94707,37.897753,-122.279391,1,3,5,1,25.77,1,1,2,2,2,1,1,2,2,1,1,2,0,1,2,88.3,273.75,0,0,77.31,351.06,0,0,1
4184-VODJZ,1,62,1,2,Forks Of Salmon,96031,41.232128,-123.194748,4,63,2,1,48.62,2,1,2,28,1,2,1,1,1,2,2,2,1,1,0,91.35,5764.7,18.78,0,3063.06,8808.98,2,3,14
4186-ZBUEW,0,55,0,0,Compton,90221,33.885811,-118.206459,0,36,3,1,29.27,2,1,1,9,1,2,1,2,1,2,2,1,1,1,1,70.7,2511.95,0,60,1053.72,3625.67,2,3,14
4187-CINZD,0,73,0,0,Lakewood,90712,33.840524,-118.148403,0,46,0,1,6.13,1,1,2,30,1,2,1,1,2,2,1,2,1,0,1,95.25,4424.2,0,0,281.98,4706.18,0,1,2
4188-FRABG,1,36,1,0,Sunland,91040,34.282704,-118.312929,4,57,0,1,31.79,2,1,2,13,2,2,2,2,2,1,1,2,0,1,0,103.05,5925.75,0,0,1812.03,7737.78,2,3,14
4188-PCPIG,0,32,1,0,Valencia,91354,34.457005,-118.573726,1,57,2,1,48,1,1,0,24,2,2,1,2,2,1,1,2,2,1,1,70.35,4124.65,0,0,2736,6860.65,2,3,14
4189-NAKJS,1,29,0,0,Murphys,95247,38.147852,-120.440124,0,26,3,1,24.67,2,1,0,59,1,1,1,1,1,1,1,2,1,1,1,51.55,1295.4,0,0,641.42,1936.82,2,3,14
4190-MFLUW,0,21,1,0,San Diego,92121,32.898613,-117.202937,6,10,0,1,9.41,1,1,0,69,1,1,2,2,1,1,1,2,0,0,1,55.2,528.35,0,0,94.1,622.45,0,1,3
4191-XOVOM,1,25,0,0,Oakland,94611,37.828416,-122.216005,0,63,2,1,22.73,2,1,2,73,1,2,1,2,2,2,2,1,0,0,0,105.4,6713.2,0,130,1431.99,8275.19,2,3,14
4192-GORJT,1,43,1,0,Fremont,94555,37.555473,-122.080312,1,5,0,1,39.36,1,1,2,24,1,1,2,1,2,2,2,2,0,1,0,94.45,498.1,0,0,196.8,694.9,0,1,2
4193-IBKSW,1,27,1,1,San Pedro,90731,33.736387,-118.284363,1,72,1,1,35.33,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,24.75,1769.6,0,0,2543.76,4313.36,2,3,14
4193-ORFCL,0,80,0,0,North Hollywood,91606,34.187599,-118.387125,0,1,5,1,15.24,1,1,1,14,1,1,1,1,1,1,1,2,0,0,1,45.1,45.1,0,0,15.24,60.34,0,1,2
4194-FJARJ,0,22,1,3,Albany,94706,37.890274,-122.295192,6,54,0,1,8.53,2,1,0,73,2,1,1,2,1,1,1,2,2,0,0,60,3273.95,0,0,460.62,3734.57,2,3,14
4194-WHFCB,0,35,1,5,Aromas,95004,36.878364,-121.629781,2,59,0,1,48.07,2,1,2,53,1,2,1,2,1,2,2,2,0,1,0,96.65,5580.8,0,0,2836.13,8416.93,2,3,14
4195-NZGTA,0,40,0,0,Valencia,91354,34.457005,-118.573726,0,1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,2,0,0,0,25.25,25.25,0,0,0,25.25,1,3,14
4195-PNGZS,1,23,1,3,Irvine,92620,33.716136,-117.752574,1,69,0,1,33.09,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,24.45,1718.2,0,0,2283.21,4001.41,2,3,14
4195-SMMNX,1,62,0,0,Hydesville,95547,40.557314,-124.081662,0,2,0,1,32.03,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.35,33.2,0,0,64.06,97.26,0,0,1
4198-VFOEA,0,58,0,0,Stanford,94305,37.424342,-122.165641,0,12,0,0,0,0,1,1,19,2,1,1,2,1,1,1,2,1,1,2,33.6,435.45,0,0,0,435.45,2,3,14
4199-QHJNM,1,72,1,0,Bass Lake,93604,37.458367,-119.345011,9,67,1,1,48.68,2,1,2,17,1,2,1,2,2,2,2,2,2,0,0,102.9,6989.7,0,0,3261.56,10251.26,2,3,14
4201-JMNGR,0,66,0,0,Lucerne Valley,92356,34.508417,-116.856103,0,1,5,1,26.22,1,1,0,22,2,1,2,1,1,1,1,2,0,1,0,55.8,55.8,0,0,26.22,82.02,0,2,20
4203-QGNZA,0,27,0,3,Los Angeles,90021,34.029043,-118.239504,0,28,0,1,26.09,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.25,535.35,0,0,730.52,1265.87,2,3,14
4208-UFFGW,1,80,0,0,Byron,94514,37.83323,-121.601461,0,2,5,1,26.62,1,1,1,11,1,1,1,1,1,1,1,2,0,0,1,44.95,85.15,0,0,53.24,138.39,0,4,7
4210-QFJMF,0,41,0,0,Fallbrook,92028,33.362575,-117.299644,0,4,5,1,36.91,1,1,2,23,1,1,1,1,1,2,2,2,0,1,0,79.15,317.25,0,0,147.64,464.89,0,1,3
4211-MMAZN,1,41,0,0,Vacaville,95688,38.419088,-122.024568,0,1,5,1,23.16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.25,20.25,0,0,23.16,43.41,0,0,1
4213-HKBJO,0,60,0,0,Martinez,94553,38.014457,-122.115432,0,33,0,1,36.5,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.7,826.1,0,0,1204.5,2030.6,2,3,14
4220-TINQT,0,41,1,0,Raisin City,93652,36.594542,-119.905245,3,61,0,1,27.63,2,1,2,29,1,1,2,2,2,2,2,2,0,1,0,106.35,6751.35,0,0,1685.43,8436.78,2,3,14
4223-BKEOR,0,55,0,0,San Bernardino,92411,34.122501,-117.320138,0,21,4,1,30.88,1,1,1,15,2,1,2,1,1,2,2,2,1,0,2,64.85,1336.8,0,0,648.48,1985.28,2,3,14
4223-WOZCM,1,71,0,0,Carmel,93923,36.460611,-121.852507,0,2,5,1,37.97,1,1,1,9,1,1,2,1,1,1,1,2,2,0,2,49.95,107.1,0,0,75.94,183.04,1,3,14
4226-KKDON,1,41,0,0,French Camp,95231,37.873283,-121.292034,0,8,5,1,30.8,1,1,1,27,1,2,1,2,2,1,1,2,0,1,0,66.65,520.95,0,0,246.4,767.35,2,3,14
4227-OJHAL,0,47,1,2,El Centro,92243,32.770393,-115.60915,8,68,0,1,20.15,2,1,1,16,2,2,2,1,2,1,1,2,1,1,1,73,5163,0,0,1370.2,6533.2,2,3,14
4228-ZGYUW,1,42,0,0,San Francisco,94108,37.791998,-122.408653,0,4,5,1,12.24,2,1,2,11,1,2,1,1,1,2,2,1,0,1,0,90.05,368.1,0,30,48.96,447.06,0,1,5
4229-CZMLL,1,49,0,0,Salinas,93901,36.64152,-121.622188,0,6,0,1,6.32,2,1,2,11,1,1,1,1,1,1,1,2,0,1,0,74.9,469.8,0,0,37.92,507.72,0,2,20
4231-LZUYM,0,37,1,0,Larkspur,94939,37.937082,-122.532369,4,72,0,1,12.58,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,25.65,1887,0,0,905.76,2792.76,2,3,14
4232-JGKIY,1,22,0,0,Los Angeles,90011,34.00709,-118.258681,0,1,0,1,26.37,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.2,19.2,0,0,26.37,45.57,1,3,14
4234-XTNEA,1,25,0,0,Irvine,92606,33.703976,-117.824172,0,2,0,1,37.7,1,1,2,73,1,1,1,1,2,1,1,2,0,1,0,79.95,174.45,0,0,75.4,249.85,1,3,14
4236-UJPWO,0,34,0,0,Alviso,95002,37.449537,-121.994813,0,2,5,0,0,0,1,1,5,1,1,1,1,1,1,1,2,0,0,0,24.5,46.4,0,0,0,46.4,1,3,14
4236-XPXAV,0,45,1,0,Dunnigan,95937,38.931425,-121.946081,1,5,0,1,9.23,1,1,2,25,1,2,1,2,2,2,2,2,0,1,2,99.15,465.05,0,0,46.15,511.2,0,4,13
4237-CLSMM,1,45,1,0,Highland,92346,34.129677,-117.154277,10,2,0,1,34.38,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20,38,0,0,68.76,106.76,1,3,14
4237-RLAQD,1,58,0,0,Callahan,96014,41.388397,-122.794636,0,1,5,1,44.75,1,1,0,12,1,1,1,1,1,1,1,2,0,1,1,45.85,45.85,0,0,44.75,90.6,0,0,1
4238-HFHSN,1,66,1,0,Elverta,95626,38.734997,-121.463719,4,61,2,1,26.55,2,1,2,2,1,2,1,1,1,1,1,2,1,1,0,82.15,4904.85,0,0,1619.55,6524.4,2,3,14
4238-JSSWH,0,70,1,0,Porterville,93257,36.008958,-118.891593,1,35,0,1,45.13,2,1,2,10,1,1,2,1,2,2,2,2,2,0,0,102.05,3452.55,0,0,1579.55,5032.1,2,3,14
4248-HCETZ,1,77,1,0,Sacramento,95814,38.584505,-121.491956,1,30,3,1,6.23,1,1,2,4,1,2,2,1,1,1,1,2,0,1,1,79.65,2365.15,0,0,186.9,2552.05,0,0,1
4248-QPAVC,0,80,1,0,San Diego,92130,32.957195,-117.202542,1,17,4,1,36.82,2,1,2,6,2,1,2,1,1,1,1,2,0,1,0,85.35,1463.45,0,0,625.94,2089.39,0,1,3
4250-FDVOU,0,44,0,0,Woodland,95695,38.71967,-121.862416,0,6,5,1,17.18,1,1,1,22,2,2,1,1,1,1,1,2,0,0,0,56.25,389.1,0,0,103.08,492.18,0,0,1
4250-WAROZ,1,70,1,3,Fresno,93701,36.749403,-119.787574,4,60,0,1,19.68,2,1,2,53,2,2,1,1,1,2,1,2,1,1,0,93.25,5774.55,0,0,1180.8,6955.35,2,3,14
4250-ZBWLV,1,24,0,0,Olema,94950,38.052209,-122.775567,0,68,1,1,21.74,2,1,2,73,1,2,2,2,2,2,2,2,1,0,0,108.45,7176.55,9.68,0,1478.32,8645.19,0,1,4
4254-QPEDE,0,22,1,0,Banning,92220,33.936298,-116.849577,3,52,0,0,0,0,1,1,52,2,2,2,2,2,2,2,2,2,0,1,66.25,3330.1,0,0,0,3330.1,2,3,14
4255-DDUOU,0,47,1,3,Casmalia,93429,34.866032,-120.536546,0,1,0,1,34.57,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.5,20.5,0,0,34.57,55.07,0,5,12
4256-ZWTZI,0,22,0,1,Morro Bay,93442,35.369553,-120.763864,0,5,0,1,40.03,1,1,1,52,1,1,1,2,1,1,1,1,0,1,1,51,286.8,0,0,200.15,486.95,2,3,14
4257-GAESD,0,25,0,0,Dinuba,93618,36.523619,-119.386868,0,6,5,0,0,0,1,0,52,1,1,1,1,2,2,2,2,0,0,1,45,298.7,0,0,0,298.7,2,3,14
4273-MBHYA,0,38,0,1,Desert Hot Springs,92241,33.832799,-116.250973,0,1,0,1,5.36,1,1,2,19,1,1,1,1,2,2,2,2,0,1,0,89.35,89.35,0,0,5.36,94.71,1,3,14
4274-DRSQT,0,33,0,0,Potrero,91963,32.619465,-116.593605,0,66,0,1,31.93,2,1,2,15,1,2,1,1,2,1,1,2,1,1,0,88.9,6000.1,0,0,2107.38,8107.48,2,3,14
4274-OWWYO,1,56,0,0,Walnut Grove,95690,38.240419,-121.587535,0,1,0,1,4.8,1,1,2,11,1,2,1,1,1,1,1,2,0,1,0,74.35,74.35,0,0,4.8,79.15,0,4,6
4277-BWBML,1,48,1,2,Three Rivers,93271,36.413433,-118.854708,0,72,1,1,8.53,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,19.95,1322.85,0,0,614.16,1937.01,2,3,14
4277-PVRAN,0,34,0,0,Daly City,94014,37.691561,-122.445202,0,8,0,1,36.39,1,1,2,7,1,1,1,1,2,1,1,2,0,1,0,80.1,679.3,0,0,291.12,970.42,0,1,2
4277-UDIEF,1,51,1,3,Nuevo,92567,33.82769,-117.102244,3,24,3,1,45.68,2,1,0,26,2,1,1,2,2,2,2,2,0,0,0,81,1923.85,0,0,1096.32,3020.17,2,3,14
4280-DLSHD,1,36,1,0,San Bernardino,92411,34.122501,-117.320138,10,8,5,1,19,1,1,0,8,1,2,2,1,1,1,1,2,0,1,1,54.75,445.85,0,0,152,597.85,2,3,14
4282-ACRXS,1,69,1,0,Covina,91723,34.084747,-117.886844,2,38,3,0,0,0,1,0,30,1,1,1,1,1,1,1,2,0,1,0,24.85,955.75,0,0,0,955.75,2,3,14
4282-MSACW,1,39,0,0,Tahoe City,96145,39.178337,-120.162806,0,68,0,1,32.67,2,1,2,3,2,2,2,2,2,2,2,2,1,1,1,117.2,8035.95,0,0,2221.56,10257.51,2,3,14
4282-YMKNA,0,55,0,0,Biola,93606,36.798882,-120.019511,0,9,5,1,16.48,2,1,2,12,1,1,1,1,1,1,1,2,0,1,0,74.75,706.6,0,0,148.32,854.92,0,1,3
4283-FUTGF,1,67,0,0,El Sobrante,94803,37.963995,-122.288296,0,19,0,1,16.78,2,1,2,15,1,1,2,1,1,1,1,2,0,1,0,79.85,1471.75,0,0,318.82,1790.57,0,2,15
4283-IVYCI,1,40,0,0,Sacramento,95832,38.445939,-121.496855,0,9,5,1,27.53,1,1,0,11,2,1,1,2,1,2,2,2,0,0,1,64.95,547.8,0,0,247.77,795.57,2,3,14
4285-GYRQC,0,63,1,0,Newport Beach,92662,33.606336,-117.893042,1,7,5,1,44.66,1,1,2,26,1,1,2,1,2,1,1,2,0,1,0,86.25,587.1,0,0,312.62,899.72,0,0,1
4289-DTDKW,1,54,1,0,Madera,93637,36.902954,-120.194274,1,40,2,1,22.56,2,1,0,4,1,2,1,1,2,2,2,2,0,1,0,101.3,4113.1,0,0,902.4,5015.5,0,1,2
4290-BSXUX,1,33,1,0,Fields Landing,95537,40.726949,-124.217378,1,3,0,1,43.27,2,1,2,17,1,1,1,2,1,1,1,2,0,1,0,79.65,251.75,0,0,129.81,381.56,0,1,5
4291-HPAXL,1,63,0,2,Galt,95632,38.274451,-121.259201,0,1,0,1,29.1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0,0,29.1,48.95,1,3,14
4291-HYEBC,0,76,1,3,Weldon,93283,35.55647,-118.244914,2,28,0,0,0,0,1,1,21,1,2,1,1,1,2,2,2,1,1,0,39.1,1096.6,0,0,0,1096.6,2,3,14
4291-SHSBH,1,25,0,0,Modesto,95354,37.639029,-120.964772,0,7,5,1,8.95,1,1,2,52,1,1,1,1,1,1,1,2,0,1,0,69.55,521.35,0,0,62.65,584,2,3,14
4291-TPNFG,1,56,1,0,Raisin City,93652,36.594542,-119.905245,1,72,1,1,29.29,2,1,1,30,2,2,2,2,1,2,2,1,2,1,0,82.3,5980.55,0,140,2108.88,8229.43,2,3,14
4291-YZODP,0,56,0,3,San Carlos,94070,37.497915,-122.267361,0,7,5,1,49.66,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.05,96.8,0,0,347.62,444.42,2,3,14
4293-ETKAP,0,42,1,1,Litchfield,96117,40.507272,-120.338228,10,65,2,1,1.83,2,1,0,13,1,2,1,2,2,2,2,2,2,1,0,79.4,5071.9,0,0,118.95,5190.85,2,3,14
4295-YURET,0,78,1,1,San Quentin,94964,37.942551,-122.491642,8,56,2,1,5.93,1,1,1,19,2,1,1,2,2,2,1,1,2,1,1,72.6,4084.35,0,140,332.08,4556.43,2,3,14
4298-OYIFC,1,59,1,0,Loyalton,96118,39.637471,-120.226338,1,15,0,1,18.6,2,1,2,13,1,1,2,2,2,2,2,1,0,1,0,103.45,1539.8,0,140,279,1958.8,2,3,14
4299-OPXEJ,0,57,0,0,Inglewood,90301,33.956445,-118.358634,0,56,2,1,13.89,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.55,1080.55,0,0,777.84,1858.39,2,3,14
4299-SIMNS,1,43,0,0,Temple City,91780,34.101608,-118.055848,0,9,5,1,34.34,2,1,2,6,2,1,1,1,1,1,1,1,0,1,0,81.15,784.45,0,50,309.06,1143.51,2,3,14
4301-VVZKA,1,25,1,0,San Francisco,94123,37.800254,-122.436975,1,16,0,1,25.83,2,1,2,46,1,1,1,1,1,1,1,2,0,1,0,75.4,1189.4,0,0,413.28,1602.68,2,3,14
4302-ZYFEL,1,23,1,2,Belvedere Tiburon,94920,37.885629,-122.46858,8,69,1,1,26.44,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.55,1403.1,0,0,1824.36,3227.46,2,3,14
4304-TSPVK,0,46,1,0,Tupman,93276,35.316263,-119.402559,8,68,1,1,23.14,2,1,2,21,2,2,2,2,2,2,2,2,2,0,0,114.9,7843.55,0,0,1573.52,9417.07,2,3,14
4304-XUMGI,1,74,1,2,Moreno Valley,92557,33.970661,-117.255039,3,50,0,1,32.9,2,1,1,18,2,2,2,1,1,2,2,2,2,1,0,75.15,3822.45,0,0,1645,5467.45,2,3,14
4307-KTUMW,1,27,1,0,Santa Barbara,93108,34.457541,-119.631072,1,53,2,1,31.24,2,1,2,73,2,1,2,1,1,2,2,2,0,0,0,93.9,5029.2,0,0,1655.72,6684.92,0,0,0
4307-KWMXE,1,53,0,0,Llano,93544,34.500091,-117.765862,0,10,4,0,0,0,1,1,22,1,2,1,2,1,1,1,2,0,0,0,35.75,389.8,0,0,0,389.8,2,3,14
4310-KEDTB,0,24,0,2,Yuba City,95993,39.075694,-121.70606,0,26,0,0,0,0,1,1,27,1,1,2,1,1,1,1,2,0,1,1,29.8,786.5,10.28,0,0,776.22,2,3,14
4311-QTTAI,0,63,0,0,Van Nuys,91411,34.17847,-118.459472,0,16,0,1,40.95,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.35,295.55,0,0,655.2,950.75,2,3,14
4312-GVYNH,0,46,1,0,Westminster,92683,33.752591,-117.993661,8,70,0,0,0,0,1,0,26,2,1,2,2,1,2,2,2,2,1,0,49.85,3370.2,0,0,0,3370.2,2,3,14
4312-KFRXN,1,61,1,0,Bradley,93426,35.842889,-121.004862,2,72,1,1,34.29,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.4,1710.9,0,0,2468.88,4179.78,2,3,14
4315-MURBD,0,64,0,0,San Bruno,94066,37.624436,-122.430661,0,12,0,1,34.92,1,1,0,23,2,1,1,2,2,2,2,2,0,1,0,98.9,1120.95,0,0,419.04,1539.99,0,5,18
4316-XCSLJ,1,35,0,3,Palo Alto,94301,37.444314,-122.149996,0,17,0,1,45.61,1,1,1,53,2,1,1,1,1,1,1,2,0,1,1,50.3,846.8,0,0,775.37,1622.17,2,3,14
4317-VTEOA,1,61,0,0,Rowland Heights,91748,33.976753,-117.897367,0,1,5,1,43.03,1,1,1,3,1,2,1,1,1,1,1,2,0,1,0,50.75,50.75,0,0,43.03,93.78,0,1,2
4318-RAJVY,0,57,0,0,Encino,91436,34.152875,-118.486056,0,10,0,1,2.84,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.8,198.25,0,0,28.4,226.65,2,3,14
4320-QMLLA,1,57,0,0,Avery,95224,38.208336,-120.339938,0,7,0,1,5.61,1,1,1,24,1,1,1,1,2,1,1,2,0,0,2,54.85,370.4,0,0,39.27,409.67,2,3,14
4322-RCYMT,1,63,1,0,San Diego,92122,32.85723,-117.209774,1,68,1,1,29.18,2,1,1,18,1,2,2,2,1,2,2,1,1,1,0,75.8,5293.95,0,90,1984.24,7368.19,0,1,3
4323-ELYYB,1,54,1,2,Likely,96116,41.266008,-120.490731,7,13,0,1,4.26,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20,218.55,0,0,55.38,273.93,2,3,14
4323-OHFOW,0,72,1,0,Newhall,91321,34.370378,-118.504118,1,70,0,1,33.74,2,1,2,24,1,2,1,2,2,2,1,2,1,1,0,105.55,7195.35,0,0,2361.8,9557.15,2,3,14
4323-SADQS,1,61,1,6,Concord,94521,37.971421,-121.971504,2,7,0,0,0,0,1,0,30,2,1,1,2,1,1,1,2,0,1,0,34.5,279.25,0,0,0,279.25,0,2,20
4324-AHJKS,0,42,0,0,Buttonwillow,93206,35.451402,-119.488413,0,5,0,1,24.83,1,1,1,26,2,1,2,1,1,1,1,2,0,0,1,55.8,300.4,0,0,124.15,424.55,2,3,14
4324-BZCKL,0,30,1,2,Paynes Creek,96075,40.343213,-121.815412,6,10,0,1,5.74,1,1,1,59,1,2,2,1,1,1,1,2,0,1,1,55.55,551.3,0,0,57.4,608.7,2,3,14
4325-NFSKC,1,68,0,0,Pacific Palisades,90272,34.079449,-118.548306,0,19,4,1,28.12,2,1,2,25,2,1,1,1,2,1,1,2,0,1,0,90.6,1660,0,0,534.28,2194.28,0,5,8
4328-VUFWD,0,62,0,0,Vallejo,94591,38.105733,-122.186338,0,39,0,1,6.77,1,1,1,17,1,1,1,2,1,2,2,2,1,0,0,59.3,2209.15,0,0,264.03,2473.18,2,3,14
4329-YPDDQ,1,40,0,0,Cazadero,95421,38.578807,-123.19338,0,20,0,1,16.05,1,1,2,18,2,2,2,2,2,2,2,2,0,1,0,108.2,2203.7,0,0,321,2524.7,2,3,14
4332-MUOEZ,1,78,1,0,Moreno Valley,92553,33.923149,-117.244933,1,20,0,1,32.54,1,1,2,5,2,1,2,2,1,2,1,2,1,0,1,94.3,1818.3,0,0,650.8,2469.1,2,3,14
4334-HOWRP,1,70,1,0,Cambria,93428,35.591387,-121.032256,1,72,1,0,0,0,1,1,7,2,2,2,2,2,2,1,1,2,1,1,64.95,4546,0,30,0,4576,2,3,14
4335-BSMJS,0,55,0,0,Sanger,93657,36.819628,-119.440414,0,62,0,1,8.23,2,0,3,0,0,0,0,0,0,0,0,0,2,1,1,-6,1563.95,0,0,510.26,2074.21,2,3,14
4335-UPJSI,0,57,0,1,Aguanga,92536,33.482243,-116.827173,0,24,0,1,34.24,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,19.75,498.1,0,0,821.76,1319.86,2,3,14
4338-EYCER,1,57,1,0,Carlotta,95528,40.497283,-123.93037,4,21,0,1,17.19,1,1,1,11,1,1,1,1,2,1,1,2,0,0,0,54.6,1125.2,0,0,360.99,1486.19,2,3,14
4342-HENTK,0,67,0,0,Garberville,95542,40.057784,-123.679461,0,2,0,1,12.52,1,1,2,25,1,1,1,1,1,1,1,2,0,1,0,70.65,142.35,0,0,25.04,167.39,0,1,2
4342-HFXWS,0,19,1,1,Santa Monica,90401,34.015481,-118.493231,6,48,2,1,44.66,1,1,1,27,2,1,2,2,2,1,1,2,1,0,0,69.7,3023.65,0,0,2143.68,5167.33,2,3,14
4343-EJVQB,1,48,0,0,Mariposa,95338,37.526791,-119.99437,0,7,0,1,1.67,1,1,2,23,2,1,1,1,1,1,1,2,0,0,1,74.35,533.6,0,0,11.69,545.29,2,3,14
4349-GFQHK,1,30,0,0,Mentone,92359,34.103578,-117.04054,0,1,5,1,25.39,2,1,1,52,1,1,2,1,1,1,1,2,0,0,0,54.35,54.35,0,0,25.39,79.74,0,0,0
4350-ZTLPI,0,36,1,0,Van Nuys,91401,34.178483,-118.431791,1,53,2,1,18,2,1,2,20,1,2,2,2,2,2,2,2,1,1,0,108.95,5718.2,0,0,954,6672.2,2,3,14
4351-QLCSU,0,47,0,0,Quincy,95971,39.971228,-121.041166,0,1,0,1,32.74,1,1,1,26,1,1,1,1,2,1,1,2,0,1,1,55,55,0,0,32.74,87.74,0,5,12
4353-HYOJD,0,37,1,5,Monrovia,91016,34.1528,-118.000482,5,27,3,1,19.32,1,1,1,30,1,2,1,1,1,1,1,2,0,0,1,49.85,1336.15,0,0,521.64,1857.79,2,3,14
4355-CVPVS,0,49,1,1,California Hot Springs,93207,35.865795,-118.69759,4,56,0,1,12.97,1,1,2,28,1,1,1,1,2,2,2,2,1,0,0,88.9,4968,0,0,726.32,5694.32,2,3,14
4355-HBJHH,1,49,1,0,Waterford,95386,37.669516,-120.626964,0,67,0,1,42.77,2,1,1,3,2,1,2,1,2,2,2,2,2,1,0,79.7,5293.4,0,0,2865.59,8158.99,0,5,18
4359-INNWN,0,63,0,0,Dunsmuir,96025,41.212695,-122.392067,0,17,4,1,3.84,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.05,337.9,43.68,0,65.28,359.5,2,3,14
4360-PNRQB,1,27,0,0,Yucca Valley,92284,34.159534,-116.425984,0,18,4,1,15.18,2,1,2,42,1,1,1,1,1,1,1,2,0,1,0,75.6,1395.05,0,0,273.24,1668.29,2,3,14
4360-QRAVE,1,75,0,0,Farmington,95230,37.956963,-120.863055,0,37,3,0,0,0,1,1,29,1,2,2,1,1,1,1,2,2,0,0,36.65,1315,0,0,0,1315,2,3,14
4361-BKAXE,0,23,0,0,Boulder Creek,95006,37.171727,-122.142961,0,41,2,1,21.56,2,1,2,59,2,2,2,2,2,2,2,2,0,1,0,114.5,4527.45,0,0,883.96,5411.41,0,1,3
4361-FEBGN,1,41,0,0,San Francisco,94131,37.746699,-122.442833,0,48,0,1,33.68,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.15,982.95,0,0,1616.64,2599.59,2,3,14
4361-JEIVL,1,29,0,3,Greenfield,93927,36.248708,-121.386617,0,1,5,1,7.14,1,1,1,52,1,1,1,1,1,1,2,2,0,1,0,44.4,44.4,0,0,7.14,51.54,0,0,0
4365-MSDYN,1,38,1,0,San Clemente,92672,33.429488,-117.609432,7,8,0,1,22.34,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.55,161.15,0,0,178.72,339.87,2,3,14
4366-CTOUZ,0,36,0,0,Bodega Bay,94923,38.377165,-123.037957,0,50,0,1,15.1,1,1,2,9,1,2,1,2,2,2,2,2,2,1,1,100.2,5038.45,0,0,755,5793.45,2,3,14
4367-NHWMM,0,37,0,0,Corte Madera,94925,37.924014,-122.511694,0,1,0,0,0,0,1,0,13,1,1,1,1,1,1,1,2,0,1,1,24.9,24.9,0,0,0,24.9,1,3,14
4367-NUYAO,1,39,1,1,Cupertino,95014,37.306612,-122.080621,5,10,0,1,22.83,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.75,257.5,0,0,228.3,485.8,2,3,14
4369-HTUIF,1,73,0,0,Pismo Beach,93449,35.165668,-120.655842,0,6,5,1,29.41,1,1,2,30,2,1,1,1,2,1,1,2,0,1,0,85.15,503.6,0,0,176.46,680.06,0,0,0
4369-NYSCF,1,61,0,0,Oakland,94606,37.792489,-122.244314,0,56,2,1,18.42,1,1,1,13,1,2,1,2,2,2,2,1,1,1,0,75.75,4284.65,0,90,1031.52,5406.17,2,3,14
4373-MAVJG,0,64,1,0,San Diego,92117,32.825086,-117.199424,1,14,4,1,13.64,2,1,2,9,1,2,1,1,1,2,2,2,0,1,0,90.9,1259,0,0,190.96,1449.96,0,1,3
4373-VVHQL,1,37,0,0,Arroyo Grande,93420,35.176236,-120.483243,0,1,5,1,18.57,1,1,1,26,1,1,1,1,1,1,1,1,0,1,0,44.75,44.75,0,10,18.57,73.32,1,3,14
4374-YMUSQ,1,64,0,0,Lake Elsinore,92530,33.655421,-117.391751,0,34,3,1,22.41,2,1,2,13,2,2,2,2,2,2,2,2,1,0,1,116.25,3899.05,0,0,761.94,4660.99,2,3,14
